Year,Name,Worth,Age
2007,Ty Warner,45,63
2007,Jeffrey Bezos,44,43
2007,Henry Ross Perot,44,76
2007,Bernard (Barry) Sherman,44,65
2007,Jeronimo Arango,43,81
2007,Robert Holding,42,80
2007,David Murdock,42,83
2007,Jeffrey Skoll,42,42
2007,Matthew Bucksbaum & family,41,81
2007,William Davidson,41,84
2007,Paul Desmarais,40,80
2007,Richard Schulze,40,66
2007,Harold Simmons,40,75
2007,James Simons,40,69
2007,Jim Pattison,38,78
2007,Leonard Stern,37,68
2007,Joan Tisch,37,81
2007,George Lucas,36,62
2007,Gordon Moore,36,78
2007,Richard DeVos,35,81
2007,Kenneth Hendricks,35,65
2007,Ray Hunt,35,64
2007,Peter Kellogg,35,65
2007,Leonard Lauder,35,74
2007,Paul Milstein & family,35,84
2007,Stephen Schwarzman,35,60
2007,Patrick Soon-Shiong,35,55
2007,Melvin Simon,34,80
2007,Stephen Wynn,34,65
2007,William Cook,32,75
2007,John Simplot & family,32,98
2007,Steven Udvar-Hazy,32,61
2007,Leslie Wexner,32,69
2007,Edgar Bronfman Sr,31,77
2007,Lee Bass,30,50
2007,Sid Bass,30,64
2007,Steven Cohen,30,51
2007,Maurice Greenberg,30,81
2007,Henry Hillman,30,88
2007,Bruce Kovner,30,61
2007,Ronald Lauder,30,63
2007,Patrick McGovern,30,69
2007,A Jerrold Perenchio,30,76
2007,Steven Spielberg,30,60
2007,Martha Ingram & family,29,71
2007,Robert Miller,29,61
2007,Donald Trump,29,60
2007,Barbara Piasecka Johnson,28,70
2007,Richard Kinder,28,63
2007,Mitchell Rales,28,50
2007,Haim Saban,28,62
2007,Dennis Washington,28,72
2007,Mortimer Zuckerman,28,69
2007,Riley Bechtel,27,55
2007,Stephen Bechtel Jr,27,81
2007,Charles Dolan & family,27,80
2007,David Gottesman,27,80
2007,Amos Hostetter Jr,27,70
2007,Ann Walton Kroenke,27,57
2007,Steven Rales,27,55
2007,Henry Kravis,26,63
2007,Wallace McCain,26,77
2007,George Mitchell,26,87
2007,Carl Pohlad,26,91
2007,George Roberts,26,63
2007,David Rockefeller Sr,26,91
2007,Clemmie Spangler Jr,26,74
2007,Roland Arnall,25,68
2007,Edward Bass,25,62
2007,Ronald Burkle,25,54
2007,Ray Dolby,25,74
2007,Wesley Edens,25,45
2007,David Filo,25,40
2007,Leona Mindy Rosenthal Helmsley,25,86
2007,Paul Tudor Jones II,25,53
2007,Min Kao,25,58
2007,T Boone Pickens,25,78
2007,Richard Rainwater,25,62
2007,Stephen Ross,25,66
2007,Evgeny (Eugene) Shvidler,25,42
2007,Ronda Stryker,25,52
2007,Charles Bronfman,24,75
2007,Victor Fung,24,62
2007,Alfred Mann,24,81
2007,James Moran,24,88
2007,Frederick Smith,24,62
2007,John Sobrato,24,67
2007,Peter Briger Jr,23,43
2007,Mark Cuban,23,48
2007,Gordon Getty,23,74
2007,Nancy Walton Laurie,23,55
2007,Mary Alice Dorrance Malone,23,57
2007,Michael Novogratz,23,42
2007,Thomas Pritzker,23,56
2007,J Joseph Ricketts & family,23,65
2007,Glen Taylor,23,65
2007,John Abele,22,70
2007,Charles Butt & family,22,69
2007,Bennett Dorrance,22,58
2007,Jess Jackson,22,77
2007,Bernard Marcus,22,77
2007,Richard Marriott,22,68
2007,Henry Nicholas III,22,47
2007,Roger Penske,22,70
2007,Ernest Rady,22,69
2007,John Sall,22,57
2007,Jerry Yang,22,38
2007,Emilio Azcarraga Jean,21,39
2007,Franklin Booth Jr,21,83
2007,John Calamos & family,21,66
2007,William Randolph Hearst III,21,57
2007,H Wayne Huizenga,21,69
2007,Omid Kordestani,21,43
2007,E Stanley Kroenke,21,59
2007,Carl Lindner Jr & family,21,87
2007,John Marriott Jr,21,75
2007,Craig McCaw,21,57
2007,Michael Milken,21,60
2007,Penny Pritzker,21,47
2007,Henry Samueli,21,52
2007,T Denny Sanford,21,71
2007,Jon Stryker,21,48
2007,Wilma Tisch & family,21,79
2007,Herbert Allen Jr,20,67
2007,Leonore Annenberg,20,89
2007,Maria Asuncion Aramburuzabala & family,20,43
2007,Leon Black,20,56
2007,Charles Brandes,20,64
2007,Phoebe Hearst Cooke,20,80
2007,Jim Davis & family,20,63
2007,Edward Debartolo Jr,20,60
2007,Stanley Druckenmiller,20,54
2007,Barbara Carlson Gage & family,20,64
2007,Malcolm Glazer & family,20,78
2007,Tom Gores,20,42
2007,Austin Hearst,20,54
2007,David Hearst Jr,20,61
2007,George Hearst Jr,20,79
2007,Roberto Hernandez Ramirez,20,65
2007,James Kim & family,20,71
2007,Margaret Magerko,20,41
2007,John Malone,20,66
2007,Clayton Mathile,20,66
2007,Marilyn Carlson Nelson & family,20,67
2007,Anthony Pritzker,20,46
2007,Daniel Pritzker,20,48
2007,James Pritzker,20,55
2007,Jay Robert (JB) Pritzker,20,42
2007,Jean (Gigi) Pritzker,20,45
2007,John Pritzker,20,54
2007,Karen Pritzker,20,49
2007,Linda Pritzker,20,53
2007,Tamir Sapir,20,59
2007,A Alfred Taubman,20,83
2007,"Robert E ""Ted"" Turner",20,68
2007,S Daniel Abraham,19,82
2007,John Anderson,19,89
2007,Stephen Jarislowsky,19,81
2007,Daryl Katz,19,45
2007,Charles Munger,19,83
2007,Peter Nicholas,19,65
2007,Bernard Saul II,19,74
2007,Thomas Frist Jr & family,18,68
2007,B Thomas Golisano,18,65
2007,Robert Kauffman,18,43
2007,John Morgridge,18,73
2007,Randal Nardone,18,51
2007,Jorge Perez,18,58
2007,Edward Roski Jr,18,68
2007,Isaac Saba Raffoul & family,18,83
2007,Emanuele (Lino) Saputo,18,70
2007,Alexander Shnaider,18,38
2007,Ernest Stempel,18,90
2007,Pat Stryker,18,50
2007,Albert Ueltschi,18,89
2007,William Wrigley Jr,18,43
2007,George Argyros,17,70
2007,Gerald J Ford,17,62
2007,Louis Gonda,17,58
2007,Kenneth Griffin,17,38
2007,Stanley Stub Hubbard,17,73
2007,Irwin Jacobs,17,73
2007,Michael Jaharis,17,79
2007,James Jannard,17,57
2007,Pauline MacMillan Keinath,17,73
2007,Michael Krasny,17,53
2007,Mike Lazaridis,17,46
2007,Cargill MacMillan Jr,17,79
2007,John MacMillan III,17,79
2007,Whitney MacMillan,17,78
2007,Marion MacMillan Pictet,17,75
2007,Kavitark Shriram,17,51
2007,Sheldon Solow,17,78
2007,Theodore Waitt,17,44
2007,Arthur Williams Jr,17,64
2007,Lorenzo Zambrano & family,17,62
2007,James Balsillie,16,46
2007,Neil Bluhm,16,69
2007,Gary Burrell,16,69
2007,Alan Casden,16,61
2007,Jean Coutu,16,79
2007,"Archie Aldis ""Red"" Emmerson",16,77
2007,Donald Hall,16,78
2007,Alfredo Harp Helu,16,63
2007,Jon Huntsman,16,69
2007,H Fisk Johnson,16,48
2007,Imogene Powers Johnson,16,77
2007,S Curtis Johnson,16,51
2007,Helen Johnson-Leipold,16,50
2007,Winnie Johnson-Marquart,16,47
2007,Michael Lee-Chin,16,56
2007,Nancy Lerner,16,46
2007,Norma Lerner,16,70
2007,Randolph Lerner,16,44
2007,George Lindemann & family,16,71
2007,Igor Olenicoff,16,64
2007,Nicholas Pritzker II,16,63
2007,Steven Roth,16,65
2007,O Bruton Smith,16,80
2007,Phyllis Taylor,16,65
2007,Tom Ward,16,48
2007,Sanford Weill,16,74
2007,Leslie Alexander,15,63
2007,Frank Batten Sr,15,80
2007,Amar Bose,15,77
2007,William Boyd,15,75
2007,Peter Buck,15,76
2007,Fred DeLuca,15,59
2007,John J Fisher,15,45
2007,James France,15,63
2007,William France Jr,15,75
2007,David Green,15,65
2007,Michael Ilitch,15,77
2007,Brad Kelley,15,50
2007,William Kellogg,15,63
2007,Guy Laliberte,15,47
2007,James Leprino,15,70
2007,Theodore Lerner,15,81
2007,Aubrey McClendon,15,48
2007,Robert McNair,15,70
2007,Robert Naify,15,85
2007,Michael Price,15,54
2007,Stewart Rahr,15,61
2007,Trevor Rees-Jones,15,56
2007,Marc Rich,15,72
2007,Robert Rich Jr,15,66
2007,Fayez Sarofim,15,78
2007,Thomas Siebel,15,54
2007,Herbert Simon,15,72
2007,David Tepper,15,49
2007,Oprah Winfrey,15,53
2007,Daniel Ziff,15,35
2007,Dirk Ziff,15,42
2007,Robert Ziff,15,40
2007,Arthur Blank,14,64
2007,David Cheriton,14,55
2007,Scott Cook,14,54
2007,Barry Diller,14,65
2007,Richard Farmer,14,72
2007,Robert Fisher,14,53
2007,William Fisher,14,49
2007,Robert Friedland,14,56
2007,Phillip Frost,14,70
2007,Alan Gerry,14,77
2007,Christopher Goldsbury,14,64
2007,Leslie Gonda,14,86
2007,Marguerite Harbert,14,83
2007,Joseph Jamail Jr,14,81
2007,Tracy Krohn,14,53
2007,Thomas Lee,14,62
2007,Peter Lewis,14,73
2007,Joseph Mansueto,14,50
2007,Gary Michelson,14,58
2007,Nelson Peltz,14,64
2007,Clayton Riddell,14,69
2007,Phillip Ruffin,14,71
2007,Herbert Siegel,14,78
2007,Todd Wagner,14,46
2007,Alfred West Jr,14,64
2007,Dean White,14,83
2007,Carl Berg,13,69
2007,John Brown,13,72
2007,James Cayne,13,73
2007,Robert Day,13,63
2007,Roy Disney,13,77
2007,N Murray Edwards,13,47
2007,Richard Egan,13,71
2007,Kenneth Fisher,13,56
2007,Thomas Flatley,13,74
2007,Ernest Gallo & family,13,97
2007,Richard Hayne,13,59
2007,William Hilton,13,79
2007,Jerral Jones,13,64
2007,William Koch,13,67
2007,Robert Kraft,13,65
2007,Gary Magness,13,53
2007,Anne Windfohr Marion,13,67
2007,Manny Mashouf & family,13,69
2007,"Billy Joe ""Red"" McCombs",13,79
2007,Robert McLane Jr,13,70
2007,William Pulte,13,74
2007,Donald Schneider,13,71
2007,Walter Scott Jr,13,75
2007,Hope Hill Van Beuren,13,73
2007,Charlotte Colket Weber,13,64
2007,Margaret Whitman,13,50
2007,Dennis Albaugh,12,57
2007,Edmund Ansin,12,71
2007,Thomas Bailey,12,70
2007,Timothy Blixseth,12,56
2007,S Truett Cathy,12,86
2007,William Connor II,12,57
2007,David Duffield,12,66
2007,Israel Englander,12,59
2007,J Christopher Flowers,12,49
2007,Thomas Friedkin,12,71
2007,Daniel Gilbert,12,45
2007,Alec Gores,12,54
2007,Pincus Green,12,71
2007,William Gross,12,62
2007,Jerome Kohlberg Jr,12,81
2007,L Lowry Mays,12,71
2007,Arturo Moreno,12,60
2007,Wilbur Ross Jr,12,69
2007,Richard Scaife,12,74
2007,John Sperling,12,86
2007,Peter Sperling,12,47
2007,Kenny Troutt,12,59
2007,Kenneth Tuchman,12,47
2007,Stephen Bisciotti,11,46
2007,James Clark,11,63
2007,John Edson,11,74
2007,Dorrance Hamilton,11,78
2007,Timothy Headington,11,56
2007,Marvin Herb,11,70
2007,Robert Johnson,11,60
2007,George Joseph,11,85
2007,Alexander Knaster,11,48
2007,Kenneth Langone,11,71
2007,Edward Linde,11,65
2007,Jonathan Lovelace Jr & family,11,80
2007,John P Manning,11,59
2007,Howard Schultz,11,53
2007,Alexander Spanos & family,11,83
2007,John Stanton,11,51
2007,Joyce Raley Teel,11,76
2007,Roger Wang,11,57
2007,Gary West,11,61
2007,Mary West,11,61
2007,Samuel Wyly,11,71
2007,Jerry Zucker,11,57
2007,Mary Anselmo,10,78
2007,Louis Bacon,10,51
2007,Thomas Barrack,10,59
2007,Marc Benioff,10,42
2007,Timothy Boyle,10,57
2007,Stephen Case,10,49
2007,Weili Dai,10,45
2007,L John Doerr,10,56
2007,Michael Eisner,10,65
2007,Paul Fireman,10,63
2007,Richard Fuld Jr,10,60
2007,Robert Galvin,10,84
2007,Michael Heisley Sr,10,70
2007,Jeffrey Hildebrand,10,48
2007,Jeremy Jacobs Sr,10,67
2007,Stephen Karp,10,66
2007,Leonard Litwin,10,92
2007,Richard Manoogian,10,70
2007,William Moncrief Jr,10,86
2007,William Morean,10,51
2007,Dwight Opperman,10,84
2007,Richard Peery,10,66
2007,Ira Rennert,10,73
2007,Julian Robertson Jr,10,75
2007,Arthur Rock,10,80
2007,David Shaw,10,55
2007,Charles Simonyi,10,59
2007,Sehat Sutardja,10,45
2007,Donald Tyson,10,76
2008,Warren Buffett,620,77
2008,Carlos Slim Helu & family,600,68
2008,William Gates III,580,52
2008,Sheldon Adelson,260,74
2008,Lawrence Ellison,250,63
2008,Christy Walton & family,192,53
2008,Jim Walton,192,60
2008,S Robson Walton,192,64
2008,Alice Walton,190,58
2008,David Thomson & family,189,50
2008,Sergey Brin,187,34
2008,Larry Page,186,35
2008,Charles Koch,170,72
2008,David Koch,170,67
2008,Michael Dell,164,43
2008,Paul Allen,160,55
2008,Kirk Kerkorian,160,90
2008,Steven Ballmer,150,52
2008,Abigail Johnson,150,46
2008,Carl Icahn,140,72
2008,Forrest Mars Jr,140,76
2008,Jacqueline Mars,140,68
2008,John Mars,140,71
2008,Jack Taylor & family,140,85
2008,Donald Bren,130,75
2008,Anne Cox Chambers,126,88
2008,Michael Bloomberg,115,66
2008,George Kaiser,110,65
2008,Philip Knight,104,70
2008,Edward Johnson III,100,77
2008,Alberto Bailleres & family,98,75
2008,Charles Ergen,95,55
2008,John Kluge,95,93
2008,Ronald Perelman,95,65
2008,George Soros,90,77
2008,James Goodnight,87,65
2008,Donald Newhouse,85,78
2008,Samuel Newhouse Jr,85,80
2008,Rupert Murdoch,83,77
2008,Jeffrey Bezos,82,44
2008,Leonard Blavatnik,80,50
2008,Dan Duncan,79,75
2008,Pierre Omidyar,77,40
2008,Philip Anschutz,74,68
2008,German Larrea Mota-Velasco & family,73,54
2008,John Menard Jr,73,68
2008,Galen Weston & family,70,67
2008,Harold Simmons,69,76
2008,Steven Cohen,68,52
2008,Sumner Redstone,68,84
2008,"James, Arthur & John Irving",67,-
2008,Eric Schmidt,66,52
2008,Eli Broad,65,74
2008,Stephen Schwarzman,65,61
2008,James Kennedy,63,60
2008,Blair Parry-Okedon,63,57
2008,Ricardo Salinas Pliego & family,63,52
2008,Robert Rowling,62,54
2008,David Geffen,60,65
2008,Samuel Zell,60,66
2008,Edward Rogers,57,74
2008,Charles Schwab,56,70
2008,Robert Bass,55,60
2008,Henry Kravis,55,64
2008,Jim Pattison,55,79
2008,George Roberts,55,64
2008,James Simons,55,70
2008,Micky Arison,54,58
2008,Steven Jobs,54,53
2008,Robert Holding,50,81
2008,Patrick McGovern,47,70
2008,David Murdock,47,84
2008,Lester Crown & family,46,82
2008,Paul Desmarais,46,81
2008,William Cook,45,76
2008,William Davidson,45,85
2008,Charles Johnson,45,75
2008,Paul Milstein & family,45,85
2008,Stephen Ross,45,67
2008,Harold Hamm,44,62
2008,Pauline MacMillan Keinath,44,76
2008,Cargill MacMillan Jr,44,80
2008,John MacMillan III,44,80
2008,Whitney MacMillan,44,79
2008,Marion MacMillan Pictet,44,76
2008,John Sall,44,58
2008,Jeronimo Arango,43,82
2008,Henry Ross Perot,43,77
2008,Ralph Lauren,42,68
2008,Leonard Stern,41,69
2008,Ty Warner,41,64
2008,Leon Black,40,57
2008,Ray Dalio,40,58
2008,Ray Hunt,40,65
2008,Herbert Kohler & family,40,69
2008,Joan Tisch,40,82
2008,George Lucas,39,63
2008,Stephen Wynn,39,66
2008,Rupert Johnson Jr,38,66
2008,John Simplot & family,38,99
2008,Richard DeVos,37,82
2008,Gordon Moore,37,79
2008,Steven Udvar-Hazy,37,62
2008,Bradley Hughes,36,74
2008,Mike Lazaridis,36,47
2008,Daniel Och,36,47
2008,Richard Schulze,36,67
2008,Jeffrey Skoll,36,43
2008,John Sobrato & family,36,68
2008,Riley Bechtel,35,55
2008,Stephen Bechtel Jr,35,82
2008,Ronald Burkle,35,55
2008,Ray Dolby,35,75
2008,Stanley Druckenmiller,35,54
2008,Bruce Kovner,35,63
2008,Edward Lampert,35,45
2008,Ira Rennert,35,74
2008,Patrick Soon-Shiong,35,56
2008,Daniel Ziff,35,36
2008,Dirk Ziff,35,43
2008,Robert Ziff,35,41
2008,James Balsillie,34,47
2008,Haim Saban,34,63
2008,Dennis Washington,34,73
2008,David Bonderman,33,65
2008,Paul Tudor Jones II,33,53
2008,Peter Kellogg,33,65
2008,Leonard Lauder,33,75
2008,Bernard (Barry) Sherman,33,66
2008,Evgeny (Eugene) Shvidler,33,44
2008,Edgar Bronfman Sr,32,78
2008,Ronald Lauder,32,64
2008,Robert Miller,32,62
2008,George Mitchell,32,88
2008,Min Kao,31,59
2008,Wallace McCain,31,78
2008,A Jerrold Perenchio,31,77
2008,Carl Pohlad,31,92
2008,Lee Bass,30,51
2008,Sid Bass,30,65
2008,Kenneth Griffin,30,39
2008,Diane Hendricks,30,61
2008,Henry Hillman,30,89
2008,Richard LeFrak & family,30,62
2008,John Paulson,30,52
2008,T Boone Pickens,30,79
2008,Richard Rainwater,30,63
2008,Donald Schneider,30,72
2008,Steven Spielberg,30,61
2008,Ronda Stryker,30,53
2008,Donald Trump,30,61
2008,Richard Kinder,29,63
2008,James Coulter,28,48
2008,Ann Walton Kroenke,28,58
2008,Aubrey McClendon,28,48
2008,Mitchell Rales,28,51
2008,T Denny Sanford,28,72
2008,Tom Ward,28,48
2008,David Gottesman,27,81
2008,Barbara Piasecka Johnson,27,71
2008,E Stanley Kroenke,27,60
2008,Roger Penske,27,71
2008,Thomas Pritzker,27,57
2008,David Rockefeller Sr,27,92
2008,Glen Taylor,27,66
2008,Mark Cuban,26,49
2008,Amos Hostetter Jr,26,71
2008,Steven Rales,26,56
2008,Melvin Simon,26,81
2008,Clemmie Spangler Jr,26,75
2008,Leslie Wexner,26,70
2008,Leonore Annenberg,25,90
2008,Edward Bass,25,63
2008,Franklin Booth Jr,25,84
2008,Charles Brandes,25,65
2008,William Conway Jr,25,58
2008,Daniel D'Aniello,25,61
2008,Jim Davis & family,25,64
2008,Charles Dolan & family,25,81
2008,David Filo,25,41
2008,Victor Fung,25,62
2008,Malcolm Glazer & family,25,79
2008,Stephen Jarislowsky,25,82
2008,Theodore Lerner,25,82
2008,Craig McCaw,25,58
2008,Michael Milken,25,61
2008,Penny Pritzker,25,48
2008,Robert Rich Jr,25,67
2008,David Rubenstein,25,58
2008,Lynn Schusterman,25,69
2008,David Shaw,25,56
2008,David Sun,25,57
2008,Wilma Tisch,25,80
2008,John Tu,25,68
2008,Oprah Winfrey,25,54
2008,Frank Batten Sr,24,81
2008,Charles Bronfman,24,76
2008,Matthew Bucksbaum & family,24,82
2008,Gordon Getty,24,74
2008,William Randolph Hearst III,24,58
2008,H Wayne Huizenga,24,70
2008,Nancy Walton Laurie,24,56
2008,Charles Munger,24,84
2008,Anthony Pritzker,24,47
2008,Daniel Pritzker,24,49
2008,James Pritzker,24,56
2008,Jay Robert (JB) Pritzker,24,43
2008,Jean (Gigi) Pritzker,24,46
2008,Karen Pritzker,24,50
2008,Linda Pritzker,24,54
2008,Thomas Barrack,23,60
2008,Charles Butt & family,23,70
2008,William Hilton,23,80
2008,Martha Ingram & family,23,72
2008,Carl Lindner Jr & family,23,88
2008,John Pritzker,23,55
2008,Edward Roski Jr,23,69
2008,"Robert E ""Ted"" Turner",23,69
2008,Albert Ueltschi,23,90
2008,Jerry Yang,23,39
2008,Mortimer Zuckerman,23,70
2008,John Anderson,22,90
2008,Phillip Frost,22,71
2008,Barbara Carlson Gage & family,22,65
2008,Tom Gores,22,43
2008,Jess Jackson,22,78
2008,H Fisk Johnson,22,49
2008,Imogene Powers Johnson,22,78
2008,S Curtis Johnson,22,52
2008,Helen Johnson-Leipold,22,51
2008,Winnie Johnson-Marquart,22,48
2008,Omid Kordestani,22,44
2008,John Malone,22,67
2008,Mary Alice Dorrance Malone,22,58
2008,Alfred Mann,22,82
2008,Marilyn Carlson Nelson & family,22,68
2008,Alexander Shnaider,22,39
2008,S Daniel Abraham,21,83
2008,David Azrieli & family,21,85
2008,Neil Bluhm,21,70
2008,John Catsimatidis,21,59
2008,Phoebe Hearst Cooke,21,81
2008,Bennett Dorrance,21,59
2008,"Archie Aldis ""Red"" Emmerson",21,78
2008,Austin Hearst,21,55
2008,David Hearst Jr,21,62
2008,George Hearst Jr,21,80
2008,Daryl Katz,21,46
2008,James Leprino,21,70
2008,Clayton Mathile,21,67
2008,Nicholas Pritzker II,21,64
2008,Phillip Ruffin,21,73
2008,Isaac Saba Raffoul & family,21,84
2008,Jon Stryker,21,49
2008,Herbert Allen Jr & family,20,68
2008,Gary Burrell,20,70
2008,Alan Casden,20,62
2008,J Christopher Flowers,20,50
2008,Joshua Harris,20,43
2008,James Jannard,20,58
2008,William Koch,20,68
2008,Leslie Lampton,20,83
2008,Thomas Lee,20,63
2008,Margaret Magerko,20,42
2008,Frederik GH Meijer & family,20,88
2008,Peter Peterson,20,81
2008,Frederick Smith,20,63
2008,Sheldon Solow,20,79
2008,Jerry Speyer,20,67
2008,R Allen Stanford,20,58
2008,David Tepper,20,49
2008,William Wrigley Jr,20,44
2008,Thomas Frist Jr & family,19,69
2008,Maurice Greenberg,19,82
2008,Donald Hall,19,79
2008,Michael Jaharis,19,79
2008,Joseph Mansueto,19,51
2008,Henry Samueli,19,53
2008,Thomas Siebel,19,55
2008,Pat Stryker,19,51
2008,Amar Bose,18,78
2008,William Connor II,18,58
2008,Kenneth Fisher,18,57
2008,David Green,18,66
2008,Jon Huntsman,18,70
2008,Alexander Knaster,18,49
2008,Michael Lee-Chin,18,57
2008,George Lindemann & family,18,71
2008,Henry Nicholas III,18,48
2008,Stewart Rahr,18,62
2008,Kavitark Ram Shriram,18,51
2008,Dean White,18,84
2008,Edmund Ansin,17,72
2008,George Argyros,17,71
2008,Louis Bacon,17,52
2008,Edward Debartolo Jr,17,61
2008,L John Doerr,17,57
2008,Philip Falcone,17,45
2008,Timothy Headington,17,57
2008,Roberto Hernandez Ramirez,17,66
2008,James Kim & family,17,72
2008,Michael Krasny,17,54
2008,Guy Laliberte,17,48
2008,John Marriott Jr,17,75
2008,Richard Marriott,17,69
2008,Robert McNair,17,71
2008,Michael Price,17,55
2008,Wilbur Ross Jr,17,70
2008,John Sperling,17,87
2008,Peter Sperling,17,48
2008,A Alfred Taubman,17,84
2008,Emilio Azcarraga Jean,16,40
2008,Peter Buck,16,77
2008,John Calamos & family,16,67
2008,David Cheriton,16,56
2008,Fred DeLuca,16,60
2008,John J Fisher,16,46
2008,Thomas Friedkin,16,72
2008,Alan Gerry,16,78
2008,B Thomas Golisano,16,66
2008,Marguerite Harbert,16,84
2008,Alfredo Harp Helu & family,16,64
2008,Richard Hayne,16,60
2008,Stanley Stub Hubbard,16,74
2008,Michael Ilitch,16,78
2008,Irwin Jacobs,16,74
2008,Brad Kelley,16,51
2008,Randal Kirk,16,54
2008,Bernard Marcus,16,78
2008,John Morgridge,16,74
2008,Igor Olenicoff,16,65
2008,Richard Peery,16,67
2008,Ernest Rady,16,70
2008,Bernard Saul II,16,75
2008,Walter Scott Jr,16,76
2008,Phyllis Taylor,16,66
2008,Roger Wang,16,58
2008,John Abele,15,71
2008,Dennis Albaugh,15,58
2008,Roland Arnall,15,68
2008,John Arnold,15,34
2008,John Arrillaga,15,70
2008,Ronald Baron,15,64
2008,Andrew Beal,15,55
2008,John Brown,15,73
2008,Bharat Desai & family,15,55
2008,Israel Englander,15,60
2008,Christopher Goldsbury,15,65
2008,Alec Gores,15,55
2008,Jeffrey Hildebrand,15,49
2008,Jeremy Jacobs Sr,15,68
2008,Joseph Jamail Jr,15,82
2008,Hamilton James,15,56
2008,Vinod Khosla,15,53
2008,Jerome Kohlberg Jr,15,82
2008,Marc Lasry,15,48
2008,Nancy Lerner,15,47
2008,Norma Lerner,15,71
2008,Randolph Lerner,15,46
2008,Thomas Marsico,15,53
2008,"Billy Joe ""Red"" McCombs",15,80
2008,Gary Michelson,15,59
2008,William Moncrief Jr,15,87
2008,Jorge Perez,15,58
2008,Trevor Rees-Jones,15,57
2008,David Rich,15,63
2008,Marc Rich,15,73
2008,Marc Rowan,15,46
2008,Tamir Sapir,15,60
2008,Emanuele (Lino) Saputo,15,71
2008,Fayez Sarofim,15,79
2008,Joseph Steinberg,15,64
2008,Todd Wagner,15,47
2008,Theodore Waitt,15,45
2008,Lorenzo Zambrano & family,15,63
2008,Mark Zuckerberg,15,23
2008,Carl Berg,14,70
2008,James Clark,14,64
2008,Jean Coutu,14,80
2008,Robert Day,14,64
2008,James Dinan,14,49
2008,N Murray Edwards,14,48
2008,Richard Egan,14,72
2008,Robert Fisher,14,54
2008,William Fisher,14,50
2008,James France,14,63
2008,Douglas Fregin,14,47
2008,Robert Friedland,14,57
2008,Louis Gonda,14,59
2008,Huang Maoru,14,-
2008,Jerral Jones,14,65
2008,Bruce Karsh,14,53
2008,Robert Kraft,14,66
2008,Tracy Krohn,14,53
2008,Anne Windfohr Marion,14,68
2008,Howard Marks,14,61
2008,Robert McLane Jr,14,71
2008,Leandro Rizzuto,14,70
2008,Patrick Ryan,14,70
2008,Richard Scaife,14,75
2008,Sanford Weill,14,75
2008,Arthur Williams Jr,14,65
2008,Thomas Bailey,13,71
2008,Stephen Bisciotti,13,47
2008,Arthur Blank,13,65
2008,Timothy Blixseth,13,57
2008,S Truett Cathy,13,87
2008,Scott Cook,13,55
2008,Ian M Cumming,13,67
2008,Barry Diller,13,66
2008,Glenn Dubin,13,51
2008,David Duffield,13,67
2008,Frank Fertitta III,13,46
2008,Lorenzo Fertitta,13,39
2008,Mario Gabelli,13,65
2008,William Gross,13,63
2008,Michael Heisley Sr,13,71
2008,Thomas Hicks,13,62
2008,Michael Moritz,13,53
2008,Robert Naify,13,86
2008,Nelson Peltz,13,65
2008,Clayton Riddell,13,70
2008,Julian Robertson Jr,13,76
2008,Barry Rosenstein,13,49
2008,Steven Roth,13,66
2008,Walter Shorenstein & family,13,93
2008,Herbert Siegel,13,79
2008,Herbert Simon,13,73
2008,Daniel Snyder,13,43
2008,George Steinbrenner III,13,77
2008,Ernest Stempel,13,91
2008,Henry Swieca,13,51
2008,Kenny Troutt,13,60
2008,Hope Hill van Beuren,13,74
2008,Charlotte Colket Weber,13,65
2008,Margaret Whitman,13,51
2008,Marc Benioff,12,43
2008,Peter Briger Jr,12,44
2008,Stephen Case,12,49
2008,Richard Chilton,12,50
2008,Leon G Cooperman,12,64
2008,Wesley Edens,12,46
2008,John Edson,12,75
2008,Thomas Flatley,12,75
2008,Pincus Green,12,72
2008,Marvin Herb,12,71
2008,Johnelle Hunt,12,76
2008,George Joseph,12,86
2008,William Kellogg,12,64
2008,Arturo Moreno,12,61
2008,Michael Novogratz,12,43
2008,Richard Perry,12,53
2008,J Joseph Ricketts,12,66
2008,Rajendra Singh,12,53
2008,O Bruton Smith,12,81
2008,Thomas Steyer,12,50
2008,Joyce Raley Teel,12,77
2008,Peter Thiel,12,40
2008,Samuel Wyly,12,72
2008,Jerry Zucker,12,58
2008,Mary Anselmo,11,79
2008,Michael Eisner,11,66
2008,Paul Fireman,11,64
2008,Leslie Gonda,11,87
2008,Dorrance Hamilton,11,79
2008,Sidney Kimmel,11,80
2008,Peter Lewis,11,74
2008,Leonard Litwin,11,93
2008,Gary Magness,11,54
2008,Marc Nathanson,11,62
2008,Peter Nicholas,11,66
2008,Dwight Opperman,11,85
2008,Arthur Rock,11,81
2008,Charles Simonyi,11,60
2008,Alexander Spanos & family,11,84
2008,Oakleigh Thorne,11,75
2008,Norman Waitt Jr,11,53
2008,Alfred West Jr,11,65
2008,Gary West,11,62
2008,Mary West,11,62
2008,Lee Ainslie III,10,44
2008,Carol Jenkins Barnett,10,51
2008,Joseph Benvenuti,10,87
2008,Richard Farmer,10,73
2008,Stephen Feinberg,10,48
2008,Theodore Forstmann,10,68
2008,Paul Foster,10,50
2008,Jeffrey Gendell,10,49
2008,Daniel Gilbert,10,46
2008,Robert Johnson,10,61
2008,Stephen Karp,10,67
