Year,Name,Worth,Age
2001,"Alsaud, Prince Alwaleed Bin Talal",200.0,44
2001,LiKa-shing,126.0,72
2001,"Kwok brothers, Walter, Thomas, Raymond",115.0,-
2001,"Takei, Yasuo & family",83.0,71
2001,"Olayan, Suliman",80.0,-
2001,"Saji, Nobutada & family",77.0,74
2001,"Premji, Azim & family",69.0,55
2001,"Al-Kharafi, Nasser & family",60.0,57
2001,LeeShau Kee,59.0,73
2001,"Kinoshita, KyosUnited Kingdome & family",56.0,43
2001,"Son, Masayoshi",56.0,60
2001,"FUnited Kingdomuda, Yoshitaka",52.0,53
2001,"Yanai, Tadashi",48.0,52
2001,"Ito, Masatoshi",45.0,72
2001,"Iwasaki, FUnited Kingdomuzo",42.0,76
2001,"Wang, Patrick",41.0,51
2001,TsaiWan-lin & family,38.0,63
2001,"Arison Dorsman, Shari",37.0,-
2001,"Karamehmet, Mehmet & family",37.0,78
2001,"Kuok, Robert",37.0,56
2001,"Wang, Nina",37.0,65
2001,NgTeng Fong & family,35.0,-
2001,"Okada, Kazuo",35.0,58
2001,"Sabani, Sakip & family",35.0,72
2001,"Ambani, Dhirubhai & family",34.0,69
2001,"Itoyama, Eitaro",33.0,74
2001,"Jinnai, Ryoichi",33.0,58
2001,"Mori, Akira",33.0,64
2001,"Al-Hariri, Rafik & family",31.0,-
2001,"Jameel, Mohammed & family",30.0,70
2001,"Kamel, Saleh",30.0,75
2001,KhooTeck Puat,30.0,82
2001,"Yamauchi, Hiroshi",29.0,56
2001,"Tsutsumi, Yoshiaki",28.0,74
2001,ChengYu-tung,27.0,36
2001,"Wang, Y.C.",27.0,-
2001,"Fujita, Den",26.0,55
2001,"Ko, Rahmi & family",25.0,55
2001,"Takizaki, Takemitsu",25.0,-
2001,"Kuo, Terry",23.0,58
2001,"Nadar, Shiv",22.0,48
2001,"Yoshida, Tadahiro",22.0,60
2001,"Al Rajhi, Sulaiman bin Abdul Aziz",21.0,84
2001,"Ofer, Sammy & Yuli",21.0,54
2001,"Li, Richard",20.0,61
2001,"Sahenk, Ferit & family",20.0,65
2001,"Al Ghurair, Abdul Aziz",19.0,47
2001,"Bin Mahfouz, Khalid",19.0,72
2001,"Morita, Masao & family",19.0,81
2001,"Nambu, YasuyUnited Kingdomi",19.0,-
2001,"OtsUnited Kingdoma, Akihiko & family",19.0,59
2001,"Mabuchi, Kenichi & family",18.0,62
2001,"Birla, Kumar Mangalam",17.0,-
2001,"Halim, Rachman & family",17.0,33
2001,ChenDin Hwa,16.0,78
2001,"Funai, Tetsuro",16.0,49
2001,KwekLeng Beng,16.0,81
2001,LeeKun Hee & family,16.0,-
2001,"Shwed, Gil",16.0,54
2001,"Uzan, Kemal & family",16.0,86
2001,"Al Jeraisy, Abdul Al Rahman",15.0,-
2001,"Nacht, Marius",15.0,-
2001,TiongHiew King,15.0,44
2001,"FUnited Kingdomutake, Soichiro",14.0,34
2001,KooChen-fu & family,14.0,76
2001,"Al Rajhi, Saleh Bin Abdul",13.0,71
2001,RongYiren & family,13.0,65
2001,"Sampoerna, Putera",13.0,46
2001,"Sy, Henry & family",13.0,58
2001,"Bromilow, David",12.0,66
2001,"Busujima, Kunio",12.0,-
2001,LeeSeng Wee and family,12.0,-
2001,"Shinawatra, Thaksin",12.0,-
2001,"Tan, Lucio",12.0,48
2001,"Zobel de Ayala, Jamie & family",12.0,71
2001,"Fok, Henry",11.0,54
2001,"Fung, Victor",11.0,-
2001,"Fung, William",11.0,-
2001,"Ho, Stanley",11.0,-
2001,"KozUnited Kingdomi, Kagemasa",11.0,-
2001,"Lam, Barry",11.0,51
2001,"Nakajima, Kenkichi",11.0,-
2001,"Ogihara, Ikuo",11.0,71
2001,QuekLeng Chan,11.0,73
2001,"Woo, Peter & family",11.0,64
2001,CheyTaeWon,10.0,-
2001,"Krishnan, T. Ananda",10.0,-
2001,LeeHon Chiu,10.0,36
2001,"Lien, George Ying Chow",10.0,32
2001,"Richter, Jacob (Kobi) & Yehudith (Jud)",10.0,75
2001,"Takenaka, Toichi",10.0,51
2001,"Uehara, Shoji",10.0,67
2001,WeeCho Yaw,10.0,56
2002,"Alsaud, Prince Alwaleed Bin Talal",200.0,45
2002,LiKa-shing,100.0,73
2002,"Kwok, Walter, Thomas & Raymond",92.0,-
2002,"Saji, Nobutada & family",86.0,40
2002,"Olayan, Suliman & family",76.0,-
2002,"Premji, Azim",64.0,56
2002,"Al-Kharafi, Nasser & family",57.0,58
2002,LeeShau Kee,52.0,72
2002,"Takei, Yasuo & family",52.0,68
2002,TsaiWan-lin,46.0,34
2002,"Kuok, Robert",41.0,79
2002,"Al-Hariri, Rafik & family",40.0,-
2002,"Karamehmet, Mehmet & family",40.0,58
2002,"Kinoshita, KyosUnited Kingdome & family",38.0,63
2002,"Iwasaki, FUnited Kingdomuzo",35.0,77
2002,"Mori, Akira",34.0,38
2002,"Arison Dorsman, Shari",33.0,44
2002,"Sabanci, Sakip & family",33.0,85
2002,"Wang, YC",33.0,56
2002,"Algosaibi, Abdulaziz Bin Hamad & family",31.0,54
2002,"Itoyama, Eitaro",31.0,66
2002,"Kadoorie, Michael & family",31.0,65
2002,NgTeng Fong,31.0,-
2002,"Jameel, Mohammed & family",30.0,72
2002,"Ambani, Dhirubhai & family",29.0,62
2002,"FUnited Kingdomuda, Yoshitaka & family",29.0,54
2002,"Ito, Masatoshi",29.0,77
2002,LeeSeng,29.0,68
2002,KhooTeck Puat,27.0,85
2002,"Gou, Terry",25.0,75
2002,LeeKun,25.0,67
2002,"Sahenk, Ferit & family",25.0,54
2002,"Tsutsumi, Yoshiaki",25.0,86
2002,"Wang, Nina",24.0,54
2002,"Wang, Patrick",24.0,65
2002,"Koc, Rahmi & family",23.0,59
2002,"Yamauchi, Hiroshi",23.0,65
2002,"Al Rajhi, Sulaiman Bin Abdul",22.0,37
2002,"Kamel, Saleh",22.0,37
2002,"Birla, Kumar M",21.0,71
2002,ChengYu-tung,20.0,-
2002,KooChen-fu,20.0,-
2002,KwekLeng,20.0,88
2002,LimGoh Tong,20.0,76
2002,"Ofer, Sammy and Yuli",20.0,-
2002,ShinKyUnited Kingdom-ho,19.0,61
2002,"Al Ghurair, Abdul Aziz",18.0,-
2002,"Busujima, Kunio",18.0,-
2002,"Halim, Rachman & family",18.0,59
2002,"Jinnai, Ryoichi",18.0,63
2002,"Bin Mahfouz, Khalid & family",17.0,72
2002,"Lam, Barry",17.0,83
2002,QuekLeng Chan,17.0,61
2002,"Tan, Lucio",17.0,69
2002,"Funai, Tetsuro",16.0,55
2002,"Idemitsu, ShosUnited Kingdome",16.0,58
2002,"Li, Richard",16.0,46
2002,"Takizaki, Takemitsu",16.0,88
2002,"Yoshida, Tadahiro",16.0,67
2002,"Al Amoudi, Mohammad H",15.0,74
2002,ChenDin Hwa,15.0,79
2002,"Morita, Hideo & family",15.0,70
2002,"Son, Masayoshi",15.0,68
2002,"Sy, Henry & family",15.0,-
2002,"Mittal, Lakshmi",14.0,77
2002,"Okada, Kazuo",14.0,67
2002,"Chearavanont, Dhanin & family",13.0,49
2002,"Krishnan, Ananda",13.0,67
2002,"Mabuchi, Kenichi & family",13.0,59
2002,"Uzan, Kemal & family",13.0,54
2002,"Fujita, Den & family",12.0,56
2002,"Nadar, Shiv",12.0,49
2002,"Ogihara, Ikuo",11.0,-
2002,"Ty, George & family",11.0,65
2002,"Ciner, Turgay",10.0,-
2002,"Fok, Henry",10.0,-
2002,"FUnited Kingdomutake, Soichiro & family",10.0,51
2002,"LiuYongxing, Yonghao",10.0,-
2002,"OtsUnited Kingdoma, Akihiko & family",10.0,75
2002,"Shinawatra, Thaksin & family",10.0,78
2002,"Shwed, Gil",10.0,51
2002,"Woo, Peter & family",10.0,59
2002,"Yanai, Tadashi",10.0,-
2002,YeohTiong Lay,10.0,75
2002,"Zobel de Ayala, Jaime A & family",10.0,64
2003,Prince Alwaleed Bin Talal Alsaud,177.0,46
2003,LiKa-shing,78.0,74
2003,Nobutada Saji & family,71.0,57
2003,"Khaled, Hayat, Hutham, Lubna & Mary Olayan",69.0,-
2003,"Walter, Thomas & Raymond Kwok",66.0,-
2003,Azim Premji,59.0,57
2003,Nasser Al-Kharafi & family,51.0,59
2003,Yasuo Takei & family,50.0,73
2003,Eitaro Itoyama,41.0,60
2003,FUnited Kingdomuzo Iwasaki,41.0,78
2003,Akira Mori,41.0,66
2003,Rafik Al-Hariri & family,38.0,59
2003,LeeShau Kee,37.0,75
2003,TsaiWan Lin,37.0,78
2003,Robert Kuok,34.0,80
2003,Michael Kadoorie & family,33.0,62
2003,Mohammed Jameel & family,30.0,-
2003,Abdulaziz Bin Hamad Algosaibi & family,29.0,69
2003,MUnited Kingdomesh & Anil Ambani,28.0,-
2003,Khalid Bin Mahfouz & family,28.0,56
2003,LeeKun-hee,28.0,61
2003,Sakip Sabanci & family,28.0,70
2003,Nina Wang,28.0,-
2003,KyosUnited Kingdome Kinoshita & family,27.0,62
2003,KhooTeck Puat,26.0,86
2003,Patrick Wang,26.0,52
2003,Yoshiaki Tsutsumi,25.0,68
2003,Shari Arison,24.0,45
2003,Kumar M Birla,24.0,35
2003,Masatoshi Ito,24.0,78
2003,Tetsuro Funai,23.0,76
2003,Saleh Kamel,23.0,61
2003,Yoshitaka FUnited Kingdomuda & family,22.0,55
2003,Lakshmi Mittal,22.0,52
2003,ShinKyUnited Kingdom-ho,22.0,80
2003,Sulaiman Bin Abdul Al Rajhi,21.0,83
2003,Abdul Aziz Al Ghurair,20.0,49
2003,Rahmi Koc & family,20.0,72
2003,Pallonji S Mistry,20.0,73
2003,LimGoh Tong,19.0,85
2003,Lucio Tan,19.0,68
2003,YC Wang,19.0,86
2003,Kunio Busujima & family,18.0,63
2003,Ferit Sahenk & family,18.0,39
2003,TsaiWan Tsai,18.0,-
2003,ChengYu-tung,17.0,77
2003,KwekLeng Beng,17.0,62
2003,NgTeng Fong,17.0,74
2003,Takemitsu Takizaki,17.0,57
2003,Terry Gou,16.0,-
2003,Ananda Krishnan,16.0,64
2003,LeeSeng Wee,16.0,78
2003,Sammy and Yuli Ofer,16.0,-
2003,Mohammad H Al Amoudi,15.0,57
2003,Ryoichi Jinnai & family,15.0,76
2003,Hideo Morita & family,15.0,51
2003,QuekLeng Chan,15.0,62
2003,Rachman Halim & family,14.0,55
2003,Stanley Ho,14.0,81
2003,KooChen-fu,14.0,86
2003,Kenichi Mabuchi & family,14.0,70
2003,Hiroshi Yamauchi,14.0,75
2003,Dhanin Chearavanont & family,13.0,63
2003,ChenDin Hwa,13.0,80
2003,Kemal Uzan & family,13.0,68
2003,WeeCho Yaw,13.0,74
2003,Henry Sy & family,12.0,78
2003,Adi Godrej,11.0,60
2003,Masayoshi Son,11.0,45
2003,Chaleo Yoovidhya,11.0,-
2003,Saleh bin Abdul Aziz Al Rajhi,10.0,91
2003,Turgay Ciner,10.0,47
2003,Henry Fok,10.0,79
2003,Den Fujita & family,10.0,77
2003,Morris Kahn,10.0,73
2003,Richard Li,10.0,36
2003,Shiv Nadar,10.0,57
2003,Kazuo Okada,10.0,60
2004,Prince Alwaleed Bin Talal Alsaud,215.0,47
2004,Li Ka-shing,124.0,75
2004,"Walter, Thomas & Raymond Kwok",114.0,-
2004,Nasser Al-Kharafi & family,84.0,60
2004,Nobutada Saji & family,69.0,58
2004,Azim Premji,67.0,58
2004,Lee Shau Kee,63.0,76
2004,Lakshmi Mittal,62.0,53
2004,Yasuo Takei & family,62.0,74
2004,MUnited Kingdomesh & Anil Ambani,60.0,46
2004,FUnited Kingdomuzo Iwasaki,57.0,79
2004,Eitaro Itoyama,49.0,61
2004,Shari Arison,46.0,46
2004,Tsai Wan Lin & family,46.0,79
2004,Yoshitaka FUnited Kingdomuda & family,44.0,56
2004,Rafik Al-Hariri & family,43.0,60
2004,Khoo Teck Puat,43.0,87
2004,KyosUnited Kingdome Kinoshita & family,43.0,63
2004,Kunio Busujima & family,42.0,78
2004,Robert Kuok,42.0,81
2004,Michael Kadoorie & family,39.0,63
2004,Abdul Aziz Al Ghurair & family,37.0,50
2004,Kun-Hee Lee & family,34.0,62
2004,Kumar Birla,32.0,36
2004,Ananda Krishnan,32.0,65
2004,Sakip Sabanci & family,32.0,71
2004,Saud Abdul Aziz Algosaibi,31.0,41
2004,Sulaiman Bin Abdul Al Rajhi,31.0,84
2004,Khalid Bin Mahfouz & family,30.0,57
2004,Mohammed Jameel & family,30.0,-
2004,Yoshiaki Tsutsumi,30.0,69
2004,Terry Gou,28.0,-
2004,Kwek Leng Beng & family,28.0,63
2004,Patrick Wang & family,28.0,53
2004,YC Wang,28.0,87
2004,Sunil Mittal,27.0,46
2004,Sammy & Yuli Ofer,27.0,-
2004,Ferit Sahenk & family,27.0,40
2004,Rachman Halim & family,26.0,56
2004,Jeffrey Koo Sr,26.0,-
2004,Masatoshi Ito,25.0,79
2004,Ryoichi Jinnai & family,24.0,77
2004,Akira Mori,24.0,66
2004,Masayoshi Son,24.0,46
2004,Cheng Yu-tung,23.0,78
2004,Pallonji Mistry,23.0,74
2004,Ng Teng Fong & family,23.0,75
2004,Tsai Wan Tsai & family,23.0,-
2004,Nina Wang,23.0,-
2004,Tetsuro Funai,22.0,77
2004,Takemitsu Takizaki,22.0,58
2004,Wee Cho Yaw,22.0,75
2004,Lim Goh Tong,21.0,86
2004,Quek Leng Chan & family,21.0,63
2004,Adi Godrej & family,20.0,61
2004,Lev Leviev,20.0,48
2004,Tadashi Yanai,19.0,55
2004,Lee Seng Wee & family,18.0,79
2004,Shiv Nadar,18.0,58
2004,Shin KyUnited Kingdom-ho & family,18.0,81
2004,Michael Ying,18.0,54
2004,Dhanin Chearavanont & family,17.0,64
2004,Wen Long Shi & family,17.0,76
2004,Saleh bin Abdul Aziz Al Rajhi,16.0,92
2004,Kazuo Okada,16.0,61
2004,Peter Woo & family,16.0,58
2004,Chaleo Yoovidhya,16.0,-
2004,Lucio Tan,15.0,69
2004,Kemal Uzan & family,15.0,69
2004,Hiroshi Yamauchi,15.0,76
2004,Tadahiro Yoshida,15.0,57
2004,Mohammad Al Amoudi,14.0,58
2004,Chen Din Hwa,14.0,81
2004,Henry Fok,14.0,80
2004,Stanley Ho,14.0,82
2004,Rahmi Koc & family,14.0,73
2004,Hideo Morita & family,14.0,52
2004,Henry Sy & family,14.0,79
2004,Den Fujita & family,13.0,78
2004,William Fung,13.0,56
2004,Saleh Kamel,13.0,62
2004,Barry Lam,13.0,54
2004,Kenichi Mabuchi & family,13.0,81
2004,Mohamed A Al-Bahar,12.0,-
2004,Chang Yung Fa,12.0,77
2004,Soichiro FUnited Kingdomutake & family,12.0,58
2004,Richard Li,11.0,37
2004,Arnon Milchan,11.0,59
2004,Vivian Wu,11.0,90
2004,Larry Yung,11.0,62
2004,Anil Agarwal,10.0,50
2004,Khalaf Al Habtoor,10.0,-
2004,Jason Chang & family,10.0,-
2004,Turgay Ciner,10.0,48
2004,Bulent Eczacibasi,10.0,-
2004,Morris Kahn,10.0,74
2004,Tiong Hiew King,10.0,68
2005,Lakshmi Mittal,250.0,54
2005,Prince Alwaleed Bin Talal Alsaud,237.0,48
2005,Li Ka-shing,130.0,76
2005,"Raymond, Thomas & Walter Kwok",109.0,-
2005,Lee Shau Kee,93.0,77
2005,Azim Premji,93.0,59
2005,Nasser Al-Kharafi & family,90.0,61
2005,MUnited Kingdomesh & Anil Ambani,70.0,-
2005,Nobutada Saji & family,58.0,59
2005,Sulaiman Bin Abdul Al Rajhi,56.0,85
2005,Yoshitaka FUnited Kingdomuda & family,56.0,57
2005,Shari Arison,55.0,47
2005,Yasuo Takei & family,55.0,75
2005,Robert Kuok,50.0,81
2005,Eitaro Itoyama,49.0,62
2005,Rahmi Koc & family,49.0,74
2005,Kunio Busujima & family,47.0,79
2005,Michael Kadoorie & family,47.0,64
2005,KyosUnited Kingdome Kinoshita & family,47.0,64
2005,Ferit Sahenk & family,47.0,41
2005,FUnited Kingdomuzo Iwasaki,44.0,80
2005,Kun-Hee Lee & family,43.0,63
2005,Masayoshi Son,43.0,47
2005,Cheng Yu-tung,42.0,79
2005,Ananda Krishnan,40.0,66
2005,Kwek Leng Beng & family,40.0,64
2005,Abdul Aziz Al Ghurair & family,39.0,51
2005,Kumar Birla,37.0,37
2005,Yoshiaki Tsutsumi,37.0,70
2005,Stanley Ho,36.0,83
2005,Sunil Mittal,33.0,47
2005,Saleh Bin Abdul Aziz Al Rajhi,32.0,93
2005,Terry Gou,32.0,54
2005,Pallonji Mistry,32.0,75
2005,Akira Mori,32.0,67
2005,Tadashi Yanai,32.0,56
2005,Sami & Yuli Ofer,31.0,-
2005,Nina Wang,31.0,-
2005,YC Wang,31.0,88
2005,Henry Fok,30.0,81
2005,Charoen Sirivadhanabhakdi,30.0,60
2005,Masatoshi Ito,29.0,80
2005,Tsai Wan Tsai & family,29.0,75
2005,Khalid Bin Mahfouz & family,28.0,58
2005,Rachman Halim & family,28.0,57
2005,Saleh Kamel,26.0,63
2005,Lev Leviev,26.0,49
2005,Ng Teng Fong,26.0,76
2005,Yasumitsu Shigeta,26.0,40
2005,Takemitsu Takizaki,26.0,59
2005,Mohammed Al Amoudi,25.0,59
2005,Jeffrey Koo Jr,25.0,-
2005,Michael Ying,25.0,55
2005,Lee Seng Wee & family,24.0,80
2005,Lim Goh Tong,24.0,87
2005,Teh Hong Piow,24.0,74
2005,Tetsuro Funai,23.0,78
2005,Shiv Nadar,23.0,59
2005,Quek Leng Chan & family,23.0,64
2005,Wee Cho Yaw,23.0,76
2005,Tadahiro Yoshida,23.0,58
2005,Ryoichi Jinnai & family,22.0,78
2005,Stef Wertheimer & family,22.0,79
2005,Chaleo Yoovidhya,22.0,73
2005,Patrick Wang & family,21.0,54
2005,Chen Din Hwa,20.0,82
2005,R Budi Hartono,20.0,64
2005,Peter Woo & family,20.0,59
2005,Adi Godrej & family,19.0,62
2005,Henry Sy & family,19.0,80
2005,Hiroshi Yamauchi,18.0,77
2005,Dhanin Chearavanont & family,17.0,65
2005,Kazuo Okada,17.0,62
2005,Shin KyUnited Kingdom-Ho & family,17.0,82
2005,Lucio Tan,17.0,70
2005,Larry Rong Zhijian,16.0,63
2005,Chung Mong-Koo,15.0,67
2005,Soichiro FUnited Kingdomutake & family,15.0,59
2005,Naresh Goyal,15.0,55
2005,Dilip Shanghvi,15.0,49
2005,Wong Kwong Yu,15.0,35
2005,Jaime Zobel de Ayala & family,15.0,70
2005,Anil Agarwal,14.0,51
2005,Kenshin Oshima,14.0,57
2005,Chang Yung Fa,13.0,78
2005,Barry Lam,13.0,55
2005,Vincent Lo,13.0,-
2005,Hideo Morita & family,13.0,53
2005,Mohamed Al-Bahar & family,12.0,-
2005,Khalaf Al Habtoor,12.0,-
2005,Bulent Eczacibasi,12.0,55
2005,William Fung,12.0,57
2005,Saad Hariri,12.0,33
2005,Om Jindal,12.0,74
2005,Kenichi Mabuchi & family,12.0,82
2005,Han Chang-Woo,11.0,74
2005,Richard Li,11.0,38
2005,Erol Sabanci,11.0,67
2005,Sevket Sabanci,11.0,69
2005,Patokh Chodiev,10.0,51
2005,Aydin Dogan,10.0,-
2005,Alijan Ibragimov,10.0,51
2005,Morris Kahn,10.0,75
2005,Alexander Mashkevich,10.0,50
2005,Arnon Milchan,10.0,60
2005,Husnu Ozyegin,10.0,60
2005,Wen Long Shi & family,10.0,77
2005,Tiong Hiew King,10.0,69
2005,Ahmet Zorlu,10.0,60
2006,Lakshmi Mittal,235.0,55
2006,Prince Alwaleed Bin Talal Alsaud,200.0,49
2006,Li Ka-shing,188.0,77
2006,Azim Premji,133.0,60
2006,Nasser Al-Kharafi & family,124.0,62
2006,"Raymond, Thomas & Walter Kwok",116.0,-
2006,Sulaiman Bin Abdul Al Rajhi,110.0,86
2006,Lee Shau Kee,110.0,78
2006,MUnited Kingdomesh Ambani,85.0,48
2006,Mohammed Al Amoudi,69.0,60
2006,Abdul Aziz Al Ghurair & family,69.0,52
2006,Kun-Hee Lee & family,66.0,64
2006,Saleh Bin Abdul Aziz Al Rajhi,65.0,94
2006,Stanley Ho,65.0,84
2006,Anil Ambani,57.0,46
2006,Yasuo Takei & family,54.0,76
2006,YC Wang,54.0,89
2006,Shari Arison,52.0,48
2006,Kunio Busujima & family,52.0,80
2006,Cheng Yu-tung,51.0,80
2006,Saleh Kamel,50.0,64
2006,Robert Kuok,50.0,82
2006,Kushal Pal Singh,50.0,74
2006,Sunil Mittal,49.0,48
2006,Nobutada Saji & family,47.0,60
2006,Akira Mori & family,45.0,68
2006,Shin KyUnited Kingdom-Ho & family,45.0,83
2006,Kumar Birla,44.0,38
2006,Terry Gou,43.0,55
2006,Ananda Krishnan,43.0,67
2006,Eitaro Itoyama,42.0,63
2006,Nina Wang,42.0,-
2006,Tadashi Yanai & family,42.0,57
2006,Saad Hariri,41.0,35
2006,Shiv Nadar,40.0,60
2006,Abdullah Al Rajhi,38.0,-
2006,Michael Kadoorie & family,38.0,65
2006,Ng Teng Fong,38.0,77
2006,Henry Fok,37.0,82
2006,Masatoshi Ito,36.0,81
2006,Kwek Leng Beng & family,36.0,65
2006,Pallonji Mistry,36.0,76
2006,Chung Mong-Koo & family,33.0,68
2006,Anurag Dikshit,33.0,34
2006,Tsai Wan Tsai & family,33.0,76
2006,Khalid Bin Mahfouz & family,32.0,59
2006,Yoshitaka FUnited Kingdomuda & family,32.0,58
2006,Charoen Sirivadhanabhakdi,32.0,61
2006,Masayoshi Son,31.0,48
2006,Lee Seng Wee & family,30.0,81
2006,Hiroshi Mikitani,30.0,41
2006,Sammy Ofer & family,30.0,84
2006,Takemitsu Takizaki,30.0,60
2006,Arnon Milchan,29.0,61
2006,Anil Agarwal,28.0,52
2006,Lim Goh Tong,28.0,88
2006,Ravi & Shashi Ruia,28.0,-
2006,Ayman Hariri,27.0,27
2006,Fahd Hariri,27.0,25
2006,Vladimir Kim,27.0,45
2006,Michael Ying,27.0,56
2006,Chen Din Hwa,26.0,83
2006,Adi Godrej & family,26.0,63
2006,Lev Leviev,26.0,50
2006,FUnited Kingdomuzo Iwasaki,25.0,81
2006,Chaleo Yoovidhya,25.0,74
2006,Dhanin Chearavanont & family,24.0,66
2006,Indu Jain,24.0,69
2006,Dilip Shanghvi,24.0,50
2006,Wee Cho Yaw,24.0,77
2006,Stef Wertheimer & family,24.0,80
2006,Khalaf Al Habtoor,23.0,-
2006,Mohammed Al Issa,23.0,-
2006,Yasumitsu Shigeta,23.0,41
2006,Peter Woo & family,23.0,60
2006,Mohammed Al Rajhi,21.0,-
2006,Teh Hong Piow,21.0,76
2006,Patrick Wang & family,21.0,55
2006,Cher Wang & Wenchi Chen,21.0,-
2006,Alijan Ibragimov,20.0,52
2006,Alexander Machkevich,20.0,52
2006,Quek Leng Chan,20.0,65
2006,Yitzhak Tshuva,20.0,57
2006,Rachman Halim & family,19.0,58
2006,Hiroshi Yamauchi,19.0,78
2006,R Budi Hartono,18.0,65
2006,Tetsuro Funai,17.0,79
2006,Nazek Hariri,17.0,-
2006,Rahmi Koc,17.0,75
2006,Joseph Lau,17.0,54
2006,Larry Rong Zhijian,17.0,64
2006,Omer Sabanci,17.0,47
2006,Sevket Sabanci,17.0,70
2006,Lucio Tan,17.0,71
2006,Wong Kwong Yu,17.0,36
2006,Aydin Dogan,16.0,70
2006,Ryoichi Jinnai,16.0,79
2006,Barry Lam,16.0,56
2006,Lee Shin Cheng,16.0,66
2006,Turgay Ciner,15.0,50
2006,Hasan Colakoglu,15.0,-
2006,William Fung,15.0,58
2006,Naresh Goyal,15.0,56
2006,Lui Che Woo,15.0,76
2006,Husnu Ozyegin,15.0,61
2006,Ferit Sahenk,15.0,42
2006,Henry Sy & family,15.0,81
2006,Abdulla Al Futtaim,14.0,-
2006,Bassam Alghanim,14.0,-
2006,Kutayba Alghanim,14.0,49
2006,Hind Hariri,14.0,22
2006,Baba Kalyani,14.0,57
2006,Myung-Hee Lee,14.0,62
2006,Vincent Lo,14.0,57
2006,Tulsi Tanti,14.0,48
2006,Semahat Arsel,13.0,78
2006,Liu Yongxing,13.0,57
2006,Hideo Morita & family,13.0,54
2006,Erol Sabanci,13.0,68
2006,Filiz Sahenk,13.0,39
2006,Jaime Zobel de Ayala & family,13.0,71
2006,William Ding,12.0,35
2006,Soichiro FUnited Kingdomutake,12.0,60
2006,Suna Kirac,12.0,64
2006,NR Narayana Murthy,12.0,59
2006,Kazuo Okada & family,12.0,63
2006,Kenshin Oshima,12.0,58
2006,Tuncay Ozilhan,12.0,59
2006,Yoshiaki Tsutsumi,12.0,71
2006,Tadahiro Yoshida & family,12.0,59
2006,Chu Mang Yee,11.0,-
2006,Bulent Eczacibasi,11.0,56
2006,Guo Guangchang,11.0,39
2006,Han Chang-Woo & family,11.0,75
2006,Hui Wing Mau,11.0,-
2006,Katsuhiro Kinoshita,11.0,-
2006,KyosUnited Kingdome Kinoshita,11.0,65
2006,Shigeyoshi Kinoshita,11.0,56
2006,Uday Kotak,11.0,47
2006,Richard Li,11.0,39
2006,Hajime Satomi,11.0,64
2006,Kamil Yazici,11.0,76
2006,Yeoh Tiong Lay & family,11.0,76
2006,Ahmet Zorlu,11.0,61
2006,Majid Al Futtaim,10.0,-
2006,Mahdi Al-Tajir,10.0,73
2006,Subhash Chandra,10.0,55
2006,Omer Dinckok,10.0,-
2006,Morris Kahn,10.0,76
2006,Mehmet Karamehmet & family,10.0,61
2006,Habil Khorakiwala,10.0,63
2006,Asim Kibar,10.0,73
2006,Liu Yonghao,10.0,54
2006,Vijay Mallya,10.0,50
2006,Tiong Hiew King,10.0,70
2006,Murat Vargi,10.0,57
2006,FarUnited Kingdom Yalcin,10.0,81
2007,Lakshmi Mittal,320.0,56
2007,Li Ka-shing,230.0,78
2007,Prince Alwaleed Bin Talal Alsaud,203.0,50
2007,MUnited Kingdomesh Ambani,201.0,49
2007,Anil Ambani,182.0,47
2007,Azim Premji,171.0,61
2007,Lee Shau Kee,170.0,79
2007,"Raymond, Thomas & Walter Kwok",150.0,-
2007,Nasser Al-Kharafi & family,115.0,63
2007,Kushal Pal Singh,100.0,75
2007,Sunil Mittal & family,95.0,49
2007,Mohammed Al Amoudi,80.0,61
2007,Abdul Aziz Al Ghurair & family,80.0,53
2007,Kumar Birla,80.0,39
2007,Shashi & Ravi Ruia,80.0,-
2007,Maan Al-Sanea,75.0,52
2007,Sulaiman Al Rajhi,74.0,87
2007,Stanley Ho,70.0,85
2007,Robert Kuok,70.0,83
2007,Tsai Hong-tu & family,70.0,54
2007,Cheng Yu-tung,65.0,81
2007,Ramesh Chandra,64.0,67
2007,Ng Teng Fong,61.0,78
2007,Ananda Krishnan,60.0,68
2007,Masayoshi Son,58.0,49
2007,Akira Mori & family,57.0,69
2007,Pallonji Mistry,56.0,77
2007,Terry Gou,55.0,56
2007,Vladimir Kim,55.0,46
2007,Michael Kadoorie & family,53.0,66
2007,YC Wang & family,51.0,90
2007,Nobutada Saji & family,47.0,61
2007,Wee Cho Yaw,47.0,78
2007,Saleh Al Rajhi,44.0,95
2007,Kunio Busujima & family,44.0,81
2007,Stef Wertheimer & family,44.0,81
2007,Shari Arison,43.0,49
2007,Kwek Leng Beng & family,43.0,66
2007,Hiroko Takei & family,43.0,-
2007,Lim Goh Tong & family,42.0,89
2007,Ronald McAulay,42.0,70
2007,Nina Wang,42.0,-
2007,Adi Godrej & family,41.0,64
2007,Lev Leviev,41.0,51
2007,Shiv Nadar,40.0,61
2007,Yitzhak Tshuva,40.0,58
2007,Sammy Ofer & family,39.0,85
2007,Hiroshi Yamauchi,39.0,79
2007,Anil Agarwal,38.0,53
2007,Eitaro Itoyama,38.0,64
2007,Tadashi Yanai & family,37.0,58
2007,Hui Wing Mau,35.0,56
